"Status","Year","Disability","Ethnicity","Function_of_post","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Undeclared","Black","Security","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Security","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Security","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Security","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Security","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Analysis","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Analysis","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Analysis","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Analysis","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Analysis","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Analysis","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Analysis","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Analysis","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Commercial","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Commercial","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Commercial","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Commercial","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Commercial","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Commercial","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Commercial","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Commercial","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Communications","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Communications","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Communications","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Communications","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Communications","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Communications","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Communications","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Communications","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Counter Fraud","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Counter Fraud","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Counter Fraud","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Counter Fraud","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Counter Fraud","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Debt","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Debt","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Debt","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Digital, Data & Technology","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Digital, Data & Technology","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Digital, Data & Technology","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Digital, Data & Technology","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Digital, Data & Technology","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Digital, Data & Technology","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Digital, Data & Technology","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Digital, Data & Technology","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Finance","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Finance","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Finance","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Finance","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Finance","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Finance","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Finance","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Grants Management","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Grants Management","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Grants Management","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Grants Management","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Grants Management","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Human Resources","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Human Resources","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Human Resources","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Human Resources","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Human Resources","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Human Resources","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Internal Audit","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Internal Audit","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Internal Audit","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Internal Audit","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Internal Audit","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Internal Audit","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Legal","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Legal","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Legal","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Legal","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Legal","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Legal","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Legal","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","No function","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","No function","AO","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","No function","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","No function","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","No function","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","No function","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","No function","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","No function","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","No function","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Project Delivery","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Project Delivery","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Project Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Project Delivery","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Project Delivery","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Project Delivery","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Property","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Property","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Property","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Property","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Property","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Property","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Property","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Property","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Security","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Security","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Security","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Security","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Security","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Security","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Security","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Security","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","Analysis","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","Analysis","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","Analysis","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","Analysis","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","Analysis","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","Analysis","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","Analysis","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","Analysis","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","Commercial","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","Commercial","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","Commercial","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","Commercial","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","Commercial","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","Commercial","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","Commercial","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","Commercial","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","Communications","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","Communications","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","Communications","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","Communications","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","Communications","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","Communications","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","Communications","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","Communications","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","Counter Fraud","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","Counter Fraud","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","Counter Fraud","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","Counter Fraud","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","Counter Fraud","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","Debt","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","Debt","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","Debt","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","Digital, Data & Technology","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","Digital, Data & Technology","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","Digital, Data & Technology","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","Digital, Data & Technology","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","Digital, Data & Technology","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","Digital, Data & Technology","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","Digital, Data & Technology","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","Digital, Data & Technology","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
